hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi,hi
ID,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012
13017,95,114,83,148,218.2662034,149,226.7444401,262.5986411,271.7910725,556.6307436,574.9671218,581,694.5121982,693.4973196,637.8020083,730.1382656,836.3957669,804.6134607,663.1895041,756.1006059,717.3924345,698.1002319,832.9662813,1039.065982,1391.481778,1685.976699,1615.744548,1896.752347,3033.309105,3101.132121,3646.151059,3884.360695,5399.865608,7258.314831,10197.55856,10869.81889,10333.16544,16428.53621,17320.9046,18029.8687,16722.60092,12775.65329,13429.00569,13588.42438,12070.72482,12489.90568,12066.97091,12329.9417,11598.29116,13395.12597,12055.92561,14787.00822,15688.35225,15358.76089,14788.56156,14730.39241,15666.12761,15604.39858,20424.7666,22373.42814,21626.91487,21433.37454,18557.36645,22141.18771,25575.26977,23696.0869,25081.21954,26846.94938
13975,222313,252941,242696,253690,5139.547005,257016,6541.146153,8327.909483,9506.097969,10452.74679,11666.91275,234804,13251.98035,14958.44173,16513.85628,17788.52284,20872.27191,22963.1589,24318.55398,23607.66006,27425.41591,29968.80435,30959.09588,30893.73469,31295.61176,33153.11136,32541.56884,32793.21528,35580.44012,35605.53762,36169.04803,36621.47845,36790.28787,37035.50744,37356.11438,38395.95274,36873.32216,38466.63782,38707.46356,38108.30901,41512.50266,38738.15091,42478.11891,39791.57905,39779.81192,40606.33148,40934.77684,41878.03794,40544.03694,43446.05379,40064.56591,45084.2342,45853.26242,44168.23768,44509.79056,43908.80477,42849.0539,44527.5135,44545.87162,47770.24818,47634.24693,48107.89611,45685.48106,48641.92079,40227.81117,47478.79076,45131.96582,39443.35364
3,0,0,0,166,74,74,116.3293754,146.4462201,184.9278837,198.9988343,413.4176562,413.4176562,569.2017095,615.1359936,428.3988482,653.3106862,800.7379343,711.2899147,836.0051018,798.0682803,665.1958436,792.7815941,1694.554033,1724.105181,1288.535699,1463.903379,1212.63271,1510.042383,1513.949421,1529.661355,1815.48036,2244.44564,2067.670896,2335.635248,2097.190244,2845.584776,2519.931273,2550.82457,2591.383707,2606.629826,2261.559052,3029.054145,3182.470769,3140.512221,2757.675304,3410.319958,3313.554402,3737.833052,3653.624003,4063.968681,4141.24706,5400.835249,5250.160731,4556.906003,6289.519961,6727.058469,6679.924289,5802.685028,5144.173253,5408.003384,5693.607603,7645.7739,7892.325734,7438.75826,6615.610596,7174.788378,7468.065593,7117.86203
27,2425,4146,4547,5155,5766,5766,2068.603232,2263.500142,2438.754839,3011.408703,3631.188441,3631.188441,4083.554793,3748.936671,4176.951106,4132.440483,4484.080747,4450.653651,5105.31734,5206.102784,4760.763458,5900.666755,5700.271635,5914.555119,6173.010457,6252.12542,5467.563759,5595.182669,5449.568074,5528.657305,6015.927543,5976.987876,5568.641953,5712.361525,5811.244779,6279.148352,5940.517086,5877.822804,6015.703332,6014.404012,7665.233904,6736.761776,6918.821123,7896.582538,6993.784554,7108.335357,6978.474666,6604.998037,6644.245338,6772.65885,6112.414942,6304.547361,6765.696476,6527.387633,6573.148111,6325.931757,5782.63344,6133.419013,6155.097397,6988.336635,6341.719807,6281.038588,7723.081884,7438.75826,7443.660503,7123.993644,6676.919547,6533.888318
5222,2150,2513,2924,2849,3285,3285,1642.744378,2002.064605,1981.002967,1962.419727,1939.244105,1939.244105,2107.361551,3010.295264,3291.230705,2947.99856,3565.161277,3993.853229,3995.248238,4157.266786,3139.092706,3607.975975,3658.422822,3749.843101,3404.418395,3795.832891,3864.54821,3912.814064,4929.976053,5509.821724,5541.597389,5930.415027,5145.491949,5997.72109,4895.351965,5059.098906,5168.249768,6322.277056,6501.627221,5901.503249,6355.111214,5833.364274,6090.472176,5712.899758,4880.0047,5652.944273,5676.668058,6093.747296,6261.146458,6509.288813,6039.480788,5954.238483,6445.937326,7320.627762,7047.755202,6249.981451,5336.660163,6122.139853,6155.097397,7634.622456,7252.693184,8371.99729,9358.871,10914.09999,11709.99839,11767.96869,10971.63339,10398.01634
5226,1614,1652,2336,2607,1911,1911,989.1159466,1809.086678,1245.12409,1293.032097,1576.909496,1576.909496,1376.824691,2129.020436,1441.035994,1600.850655,1741.728171,2202.61498,3446.419144,3505.081853,2804.881625,3607.975975,3996.248925,4378.572676,3564.306335,4408.894125,5677.320705,3887.218144,4004.606975,3956.338755,4192.179736,4256.291958,4199.757821,4369.40903,4607.356557,5059.098906,5168.249768,4732.257327,4711.705085,5285.268127,5854.034823,5706.437755,5945.465255,5977.742128,6702.806988,7656.477991,6539.696909,6429.182282,6670.613418,7911.427612,7911.233203,7671.044207,6666.926432,7320.627762,7621.330394,7129.089971,5683.484149,6133.419013,6980.796751,9152.62992,8867.727149,8371.99729,7422.757513,7438.75826,7443.660503,7123.993644,7869.518672,7623.278058
5948,0,0,0,0,103,103,118.4264401,847.3371255,1258.348242,1962.419727,1932.229062,1932.229062,2830.130244,3158.209653,3703.111578,2955.064761,4278.007566,4450.653651,4556.279288,5952.260576,4666.136813,4841.38501,4911.571444,5432.376598,5377.012232,5494.515679,5552.198532,5327.811884,6902.464099,7070.983723,6950.098949,7155.517175,6502.362783,7390.327491,7022.053326,7160.644432,7290.966985,7386.715543,7114.358446,7803.81003,9269.643426,6736.761776,7922.935393,8126.497022,6861.763679,7656.477991,6978.474666,7688.782743,7785.278036,8176.362495,8556.756966,10097.38356,8877.251713,6765.0231,7026.023267,7054.517706,6762.226872,7140.184124,8198.328707,7290.173822,7252.693184,6996.840926,7422.757513,7438.75826,6951.303247,7041.662023,7390.588796,7530.432515
5965,2955,4188,3723,4202,4921,4921,1642.744378,2186.691254,4944.698693,8744.194765,3516.678991,3516.678991,3913.644041,3631.858933,2786.805398,3789.505417,3870.48689,4025.512472,4101.186287,4383.761682,6770.311671,7092.349175,4079.882781,4378.572676,3572.272055,3795.832891,3864.54821,3912.814064,4004.606975,3993.538795,4386.689845,4268.897167,4199.757821,4369.40903,4471.631412,4510.210014,4590.186993,5068.840609,5249.384415,5813.407209,6355.111214,6095.385197,6688.214911,6834.580666,7530.581175,7656.477991,7182.705866,7688.782743,8457.714716,9825.231251,14706.20582,8846.707225,10713.20579,10796.1837,11144.20742,9104.031245,7394.901785,7740.840326,8060.681925,8227.826612,9237.259926,9360.601316,9257.386205,9797.503886,9127.304816,8510.171977,8566.981391,8044.201652
6525,75,63,31,47,100,100,98.19615305,82.08194152,158.8079278,166.7794145,331.0708718,331.0708718,314.3934159,577.4825171,503.2761117,594.2748561,708.2401569,867.6153708,859.9836809,1116.947382,980.7985045,780.2054524,1660.363397,1135.718115,1051.611272,1206.507973,1069.072758,1358.348907,1703.262018,1552.978046,1821.244812,1561.625736,1241.452758,1876.262794,1867.565831,2142.252515,2187.320739,2176.009642,2197.288556,2472.177333,2315.739447,3413.770415,4741.964737,4833.872745,4880.0047,4955.058816,4480.740117,4988.341577,5045.962169,5277.168901,5125.149836,5217.857807,5381.130824,5395.097743,5506.829307,5251.862084,5336.660163,5352.194675,5144.173253,5408.003384,5434.677976,5482.873415,5484.41081,5790.925864,6014.501179,5887.807499,5938.586056,6011.532968
12908,3863,3287,5278,4457,4989,4989,1642.744378,2919.231119,3139.518274,3389.36573,4022.38112,4022.38112,5006.022361,6923.639729,8601.688281,8796.306665,8795.25177,9333.059882,6852.551098,5952.260576,4760.763458,5397.554818,5106.69254,6165.08611,5342.959034,5670.749402,6490.003454,6680.28991,7335.277852,7484.297606,8736.567882,9036.734697,8589.823921,9249.697511,9464.20436,9536.338771,9696.666893,9798.083274,9060.946537,9690.762827,10169.57423,10069.92631,10196.67472,8557.799684,9420.943134,9587.274572,10338.39029,11359.22179,13315.94914,12196.1036,11961.21219,13444.04879,13904.82884,14599.72397,20816.43804,15384.97945,15416.87532,17386.80077,15491.69946,19906.48568,19715.90843,18714.61594,20002.45447,20895.00913,18711.49882,20379.64171,20849.32158,22017.41313
12921,1083,1368,939,1264,1743,1743,925.7597929,2248.750328,2327.918767,2656.593051,3201.125721,3201.125721,3651.623287,6923.639729,7448.771516,7688.774411,8151.478624,7294.839939,5092.971977,4658.632483,3716.812788,4323.903746,3786.478116,4378.572676,3617.323667,4459.366621,4840.870552,4981.697084,5559.117323,5752.311845,6382.049781,7086.674364,6767.190382,7160.225752,7379.959282,8214.521344,7469.080837,7452.074135,6501.627221,7205.905698,7665.233904,6736.761776,7342.819723,6834.580666,8146.552518,7108.335357,8285.077994,9037.765579,10379.33654,9825.231251,9479.520753,10609.98277,10752.24327,12029.12218,12493.49739,12585.02601,14188.84471,15121.25858,12957.96413,15560.36209,14332.73174,15121.67103,15783.18877,16018.50033,14790.52096,16061.38764,19758.71582,16349.00212
72,12630,12283,12799,12605,13316,13316,2879.256915,3208.529898,3438.667145,3841.087271,3572.988281,3572.988281,3756.396417,4149.388924,3891.395818,4272.789137,4312.741417,4840.966415,5343.92307,4726.040305,5588.636728,5900.666755,6086.208673,6155.823778,5546.557007,5937.414337,5211.265614,6138.57228,5751.347865,5842.929842,6389.30839,6008.872702,5932.697083,6120.865719,6223.775605,7296.176202,6352.192641,6119.068325,5273.032879,5692.067032,7371.150675,6634.223489,6234.567805,6056.338312,6435.231293,6075.793461,5117.14789,5638.99858,5829.452361,6621.516486,5065.312913,6299.618978,6556.864359,5977.029456,6242.218798,6514.237429,6992.982691,7193.700505,7043.411368,7852.157295,7912.132046,7346.813421,6408.453368,6437.551012,6050.222419,6091.748898,5938.586056,5409.145187
358,27,75,35,38,61,61,108.0523333,124.8488079,150.0357132,168.1776549,168.7494393,168.7494393,149.6994306,167.9993762,182.6956005,163.9949758,167.9556052,241.1041122,316.35025,324.3011473,408.8262176,316.438335,587.1211317,938.9364106,832.5412785,844.4974034,884.6241454,940.8989754,1172.871789,1196.409941,1558.723347,1244.918498,1059.974483,1189.738495,1530.199591,1695.28298,1332.512881,2176.009642,1277.212553,1932.715434,2118.397123,1935.473366,2723.257187,2690.945468,2757.675304,3962.235425,3102.463504,4507.994365,5045.962169,4847.077541,3587.555543,4676.609629,4624.695342,4556.906003,5051.048409,4671.124005,4241.526663,4335.598824,5368.434818,5675.209594,6274.167807,6894.295584,7931.943135,8469.755108,6714.324026,8510.171977,7508.73833,9230.077018
393,0,0,66,40,38,38,94.93903944,189.706467,169.6858579,169.0399282,236.3226336,236.3226336,636.7218015,748.32412,837.4907514,859.0064965,1250.088929,1594.251403,1456.135609,1519.653466,1623.586827,1643.16233,2629.499579,3044.08748,2574.998484,2806.823199,3146.391711,3134.185757,3661.429763,3978.514332,3357.39274,4164.060501,4144.812791,4369.40903,3351.441345,5003.223864,5168.249768,5098.021783,5647.396292,6014.404012,6355.111214,6634.223489,6432.748536,6965.919226,7530.581175,7656.477991,6167.734774,7995.522737,7785.278036,7911.427612,7115.480365,7305.348329,7415.356448,6743.449145,6749.542496,7100.980711,7084.763899,5406.478759,6965.334873,7290.173822,8271.277216,7924.546062,8189.079582,8031.334463,7798.543304,8029.59301,8153.06625,8044.201652
395,7151,6410,6284,6152,6846,6846,2071.871694,2258.785566,2946.848018,3233.264213,3521.106426,3521.106426,3829.028543,4276.44794,3896.077552,5117.808511,6070.687214,5977.434571,4801.865392,5599.048013,6017.895824,4977.865121,5106.69254,5524.039668,5581.907588,6285.412092,6160.695778,6059.70995,6161.874155,6324.487848,7575.655461,6447.029704,5932.697083,7390.327491,6776.224109,5997.475517,6074.828706,5722.36883,3867.864481,4266.357993,4424.448156,4727.048002,4821.508714,4460.779434,3907.47591,3746.649434,3586.779967,4988.341577,5566.220488,6265.993438,3680.534141,5217.857807,4624.695342,4697.696539,5276.236157,4892.459135,4737.032069,6122.139853,3786.361989,6329.567109,5700.608831,5482.873415,6379.846621,5541.278929,6014.501179,6091.748898,5621.17404,5618.425995
587,1907,1684,2424,2439,2962,2962,1533.017442,1798.21612,1217.793867,1403.552297,1755.732915,1755.732915,1354.901964,1822.167882,1826.225174,2443.660009,1641.751131,2664.304039,2315.455854,2233.133273,2014.063832,2268.064735,2028.267387,2436.041324,2574.998484,2806.823199,2833.072774,3134.185757,3018.663199,3265.771696,4078.937791,3724.650708,4264.728247,4910.695973,6691.430851,7550.253404,8813.499468,7631.9927,5914.522978,6068.353148,6355.111214,6162.215537,6432.748536,4401.368383,5876.093083,6416.650901,6166.76815,6487.040107,6644.245338,6772.65885,6548.294786,6520.322013,6155.887735,6093.133823,6090.23576,6368.116933,6242.018962,6314.194327,6350.218955,7146.360878,4706.796107,2696.243996,3772.866755,4324.349161,4459.561467,6655.590589,7644.698945,6687.213126
633,0,0,103,39,33,33,95.46504562,202.8031165,136.6872476,194.8117611,407.6751534,407.6751534,662.7534457,808.2360144,835.4573335,601.8371324,791.2124138,701.7980592,587.9733046,800.7260048,682.5778065,749.649634,738.4769265,845.9790917,999.7933694,1461.711205,1264.246434,1242.910099,1034.647537,1129.46893,1285.224588,1548.735173,1662.700128,1646.52254,1703.029648,1351.16157,1340.32271,1507.006959,1637.707877,3066.400455,3751.01089,4538.499445,4448.393651,4460.779434,4438.21236,3746.649434,3644.460526,5787.557357,6111.958953,6803.057304,6884.037353,8846.707225,9395.444193,8923.212064,10842.82561,9104.031245,9286.115033,9430.185281,10264.72574,11391.76513,7952.351892,3816.00639,4186.954823,4324.349161,3229.571029,4529.57556,4574.098007,3630.75673
868,38,8,19,20,26,26,87.41131517,80.20777307,97.07573678,102.5400692,221.7705331,221.7705331,227.6821923,802.4440958,857.9423136,1183.490787,1695.49757,1816.257927,2295.74717,2777.305215,3563.465315,3607.975975,4254.321635,3962.737952,4366.806648,5224.12061,2803.042156,1870.760122,2707.785083,2768.5531,2883.753234,3039.37444,3038.726219,2956.723557,3306.675692,3912.252959,3524.940849,3560.926502,2969.88516,2998.652269,3392.450402,4128.746053,4448.393651,4362.557136,4518.815024,3547.478284,3607.700306,4712.54599,5637.921418,5082.241969,5125.149836,5217.857807,4198.721599,3843.460988,3937.768873,3936.468512,2985.401613,3593.237618,4823.144863,5170.14553,4377.077057,4919.204439,4953.568987,5790.925864,5755.479665,5880.413136,5558.656932,5869.329791
965,6120,7965,8151,6996,6378,6378,2071.871694,6090.990292,4844.24774,4838.922426,5275.50419,5275.50419,5603.272433,5042.20659,4237.899599,4556.493609,4420.879348,3938.829412,4525.182317,3401.719809,2159.318339,2955.40628,3516.735257,3749.843101,3009.968507,3126.075372,3146.391711,3134.185757,4004.606975,3978.514332,4192.179736,4262.429852,3410.322006,4234.851955,4272.648964,4216.637996,4184.455764,3525.607,3595.84282,3612.561045,5122.772202,4868.449335,5964.909123,5712.899758,4880.0047,5086.837589,4896.183678,4370.952322,4766.65287,5695.965631,3949.481049,2956.162366,3390.303396,2984.204641,2990.280345,3083.379896,2985.401613,3582.445877,6465.617689,6351.67449,6030.104478,5805.469823,5652.712499,7646.929703,6951.303247,7361.617234,6721.719482,5618.425995
1558,15932,16414,15786,26094,29071,29071,5566.130141,6090.990292,4932.001055,3808.553891,3521.106426,3521.106426,3746.338897,4522.971544,6148.278542,5391.659494,6388.210493,6726.645944,6880.032791,9556.391898,14125.44167,12704.29611,10436.49223,10956.3201,8347.71144,8645.958815,11051.50251,9284.373699,12437.6746,10827.72546,9167.90062,9036.734697,8215.84927,9037.867698,8439.780425,10561.03016,9696.666893,10138.66531,11156.87438,10137.82768,10270.75964,10069.92631,10453.72122,10289.83752,10393.46887,9587.274572,6265.942922,8306.265331,8457.714716,9825.231251,8556.756966,7469.544925,9395.444193,8362.643799,8490.993844,9104.031245,7164.969822,6253.563706,9146.036697,8227.826612,7952.351892,7879.210831,7352.259094,7438.75826,6615.610596,6452.59852,6483.571222,6011.532968
1860,2980,3895,7002,8859,11394,11394,2750.028143,6090.990292,4466.419978,4469.274257,5275.50419,5275.50419,6122.828429,6411.493659,6478.057831,6037.342329,6388.210493,5502.996368,6364.846947,5952.260576,5398.465198,7092.349175,6251.010645,7355.29935,6217.704809,6330.87947,6490.003454,6291.50118,7335.277852,6738.5834,6334.295687,5976.987876,5838.401298,6173.653272,5905.854275,5878.619776,6352.192641,6423.607374,7114.358446,6068.353148,7192.15901,3811.117998,4862.16134,5583.394248,6570.511353,7656.477991,7691.190407,9037.765579,9869.051416,10513.33596,10493.59803,10631.52737,10341.64807,4900.178428,4258.184737,3309.753149,4235.020854,3908.125426,5144.173253,4851.399086,4377.077057,7198.909699,7542.512801,7874.09446,6951.303247,6604.873045,6205.070183,5618.425995
2049,0,0,0,0,159,159,121.4701077,445.9387688,502.7775452,643.1289672,1096.172361,1096.172361,1370.238297,1648.559197,2353.475919,2406.925083,2118.919399,2509.374367,2306.596294,2804.246719,2604.506777,2585.471732,2998.419762,3749.843101,3761.160081,3483.179248,3864.54821,4432.628621,5462.121348,5392.99084,6634.229998,6447.029704,5568.641953,5997.72109,5779.651145,5656.258013,3327.326819,4248.134864,2751.781542,2618.328619,2653.814308,2431.255891,2723.257187,3236.216613,2733.057762,2774.028031,2794.431812,2075.647708,1914.85273,1913.113261,1535.306548,2599.632721,2376.891042,1997.722366,2519.531526,3379.823704,2862.552648,5106.064716,6045.405767,6769.900515,4386.335534,5177.889962,4468.599376,5808.840852,5556.320656,5529.90838,5015.548569,4186.265665
2226,0,0,0,0,78,78,114.5232682,81.67925985,156.5252362,147.3394204,142.5296744,142.5296744,152.5949878,166.1728417,158.2283177,226.0341536,249.1377931,291.0675269,561.7881051,841.1114203,564.0828619,1107.423124,1667.483579,1706.846332,1442.522679,1939.86239,1871.084883,1512.289221,1513.949421,1765.109808,1957.116733,2244.44564,1852.25753,2157.386288,2153.499075,2519.791623,2537.938598,2975.561267,3324.354951,3106.709413,3407.964245,2864.314201,3173.698734,3140.512221,3201.89828,3747.66281,3805.380228,3980.807289,3900.582731,4538.090568,4141.24706,5939.343693,5254.670385,4837.131937,4743.134557,4269.226401,3309.570343,3908.125426,4063.689611,4834.034803,5703.010685,7345.246521,8350.655774,7028.663585,7411.476853,7738.193284,9804.573094,9737.828987
2395,118,79,95,79,91,91,126.9992441,268.2080676,489.9394712,316.1406274,486.9190739,486.9190739,477.7548706,878.3338622,1186.918508,809.8079038,683.8636379,730.8012457,805.8076504,927.7548728,982.4838016,1171.774645,1411.993166,1458.322834,1660.944053,1461.711205,1504.276824,1510.042383,2064.62182,3061.650993,2018.481869,2361.708376,1876.4718,2817.287589,3178.536832,4912.428334,4118.811186,4306.320555,4985.724102,5666.689503,5570.246245,4773.637499,5250.033355,4851.862996,4518.815024,5590.832863,5654.348077,5645.661534,6188.282618,6725.059688,7266.025106,7312.057631,7415.356448,6527.387633,6306.751933,6226.14771,5336.660163,5352.194675,4785.536483,5675.209594,4904.488573,4282.58145,4243.751056,4473.58488,4473.632552,4529.57556,5015.548569,5065.928387
2484,81,122,72,109,287,287,276.5877967,530.6822012,500.1449605,330.0959464,665.9060365,665.9060365,1582.950293,630.0496384,1075.797581,1502.522907,1562.207194,1527.507971,1208.200806,842.3829508,785.5705974,978.1803956,1404.673515,1417.295345,1288.535699,1752.81111,3146.391711,3570.142339,4004.606975,4702.784395,3095.164453,3909.466762,3335.818846,4948.9081,4471.631412,5059.098906,5168.249768,3504.330214,4262.569066,4662.867217,4757.910162,3848.668196,4374.615191,4355.435015,3907.47591,4310.519834,3973.46585,4539.462919,5045.962169,5082.241969,5125.149836,5682.931915,5970.670945,5851.866167,6489.115549,7026.702436,7164.969822,7547.910851,8800.955016,9520.07975,10884.36156,10779.76272,10851.52588,11751.02998,10621.03859,9549.962605,9536.093804,8157.682667
